,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
135565,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,6,2009,19.3,MOFA
135566,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,7,2009,19.75,MOFA
135567,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,8,2009,23.6,MOFA
135568,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,9,2009,24.5,MOFA
135569,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,10,2009,24.25,MOFA
135570,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,11,2009,23.0,MOFA
135571,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,12,2009,23.0,MOFA
135572,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,1,2010,25.0,MOFA
135573,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,2,2010,26.25,MOFA
135574,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,3,2010,25.5,MOFA
135575,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,4,2010,24.75,MOFA
135576,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,5,2010,26.4,MOFA
135577,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,6,2010,24.0,MOFA
135578,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,7,2010,24.6,MOFA
135579,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,8,2010,25.0,MOFA
135580,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,9,2010,26.5,MOFA
135581,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,10,2010,23.4,MOFA
135582,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,11,2010,23.0,MOFA
135583,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,1,2011,21.5,MOFA
135584,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,2,2011,19.6,MOFA
135585,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,3,2011,25.25,MOFA
135586,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,4,2011,25.25,MOFA
135587,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,5,2011,27.0,MOFA
